Œv‘ª“ú,’™…ˆÊ,DP-09-01,DP-09-02,DP-09-03,DP-10-01,DP-10-02,DP-10-03,DP-11-01,DP-11-02,DP-11-03,DP-12-01,DP-12-02,DP-12-03,DP-13-01,DP-13-02,DP-13-03,DP-14-01,DP-14-02,DP-14-03,DP-15-01,DP-15-02,DP-15-03
1991/5/30,190.57,0.05,0,0.02,0.01,0,0,0.03,0.07,0.03,0.15,0.1,0.1,0.07,0.02,0.16,0.11,0.11,0.07,0.06,0.07,0.04
1991/5/31,190.32,0.05,0,0.02,0.01,0,0,0.03,0.07,0.03,0.14,0.1,0.1,0.07,0.02,0.16,0.11,0.11,0.07,0.06,0.07,0.05
1991/6/1,190.05,0.05,0,0.02,0.01,0,0,0.03,0.07,0.03,0.14,0.1,0.1,0.07,0.02,0.16,0.11,0.11,0.07,0.06,0.07,0.05
1991/6/2,189.76,0.04,0,0.02,0.01,0,0,0.03,0.07,0.03,0.14,0.1,0.1,0.07,0.02,0.15,0.11,0.11,0.07,0.06,0.06,0.04
1991/6/3,189.45,0.04,0,0.02,0.01,0,0,0.03,0.07,0.03,0.14,0.1,0.1,0.07,0.02,0.15,0.11,0.11,0.07,0.06,0.06,0.04
1991/6/4,189.32,0.04,0,0.02,0.01,0,0,0.03,0.07,0.03,0.14,0.1,0.1,0.07,0.02,0.15,0.11,0.1,0.07,0.06,0.06,0.04
1991/6/5,189.21,0.04,0,0.01,0.01,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.02,0.15,0.11,0.1,0.07,0.06,0.06,0.04
1991/6/6,189.09,0.04,0,0.01,0.01,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.07,0.06,0.06,0.04
1991/6/7,188.95,0.04,0,0.01,0.01,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/8,188.78,0.04,0,0.01,0.01,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/9,188.61,0.04,0,0.01,0.01,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/10,188.45,0.04,0,0.01,0.01,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/11,188.36,0.04,0,0.01,0,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.05
1991/6/12,188.14,0.04,0,0.01,0,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/13,188.47,0.04,0,0.01,0,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.05
1991/6/14,188.48,0.04,0,0.01,0,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.05
1991/6/15,188.5,0.04,0,0.01,0,0,0,0.02,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/16,188.42,0.04,0,0.01,0,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/17,188.3,0.04,0,0.01,0,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/18,188.16,0.04,0,0.01,0,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/19,187.99,0.03,0,0.01,0,0,0,0.03,0.06,0.03,0.14,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/20,187.81,0.03,0,0.01,0,0,0,0.03,0.06,0.03,0.13,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/21,187.57,0.03,0,0.01,0,0,0,0.03,0.06,0.03,0.13,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/22,187.31,0.03,0,0.01,0,0,0,0.03,0.06,0.03,0.13,0.1,0.1,0.07,0.01,0.15,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/23,187.05,0.03,0,0.01,0,0,0,0.03,0.06,0.03,0.13,0.1,0.1,0.07,0.01,0.14,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/24,186.77,0.03,0,0.01,0,0,0,0.03,0.06,0.03,0.13,0.1,0.1,0.07,0.01,0.14,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/25,186.5,0.03,0,0.01,0,0,0,0.03,0.06,0.03,0.13,0.1,0.1,0.06,0.01,0.14,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/26,186.22,0.03,0,0.01,0,0,0,0.03,0.06,0.03,0.13,0.1,0.1,0.06,0.01,0.14,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/27,185.94,0.03,0,0,0,0,0,0.02,0.06,0.03,0.13,0.09,0.1,0.06,0.01,0.14,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/28,185.65,0.03,0,0,0,0,0,0.02,0.06,0.03,0.13,0.09,0.1,0.06,0.01,0.14,0.11,0.1,0.06,0.06,0.06,0.04
1991/6/29,185.02,0.02,0,0,0,0,0,0.02,0.06,0.03,0.13,0.09,0.1,0.06,0.01,0.14,0.1,0.09,0.06,0.06,0.06,0.04
1991/6/30,184.6,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/1,184.28,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/2,184.13,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/3,183.9,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/4,183.66,0.02,0,0,0,0,0,0.02,0.06,0.03,0.12,0.09,0.09,0.06,0.01,0.14,0.1,0.09,0.06,0.06,0.06,0.04
1991/7/5,183.41,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/6,183.15,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/7,182.94,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/8,182.72,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/9,182.86,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/10,182.75,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/11,183.61,0.02,0,0,0,0,0,0.02,0.06,0.03,0.12,0.09,0.09,0.06,0.01,0.14,0.1,0.09,0.05,0.05,0.06,0.04
1991/7/12,183.85,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/13,183.86,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/14,183.74,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/15,183.56,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/16,183.35,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/17,183.36,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/18,183.71,0.02,0,0,0,0,0,0.01,0.06,0.03,0.12,0.09,0.09,0.06,0.01,0.14,0.1,0.1,0.06,0.05,0.05,0.04
1991/7/19,183.6,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/20,183.08,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/21,182.85,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/22,183.04,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/23,183.05,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/24,183.44,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/25,183.1,0.03,0,0.01,0,0,0,0.02,0.06,0.04,0.12,0.09,0.09,0.06,0.01,0.14,0.1,0.1,0.06,0.06,0.06,0.04
1991/7/26,182.46,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/27,183.16,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/28,183.04,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/29,182.43,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/30,181.7,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/7/31,181.47,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/1,181,0.02,0,0.01,0,0,0,0.02,0.06,0.03,0.12,0.09,0.09,0.06,0.01,0.14,0.1,0.1,0.06,0.05,0.06,0.04
1991/8/2,182.13,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/3,182.07,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/4,182.59,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/5,182.66,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/6,182.14,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/7,181.39,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/8,180.49,0.02,0,0.01,0,0,0,0.02,0.06,0.03,0.12,0.09,0.09,0.06,0.01,0.14,0.1,0.09,0.06,0.05,0.05,0.04
1991/8/9,179.72,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/10,178.96,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/11,178.07,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/12,177.31,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/13,176.64,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/14,175.88,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/15,175.08,0.01,0,0,0,0,0,0.02,0.05,0.03,0.11,0.08,0.09,0.06,0,0.12,0.09,0.09,0.05,0.05,0.05,0.03
1991/8/16,174.27,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/17,173.42,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/18,172.68,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/19,171.91,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/20,171.14,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/21,170.42,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/22,169.82,0,0,0,0,0,0,0,0.04,0.03,0.09,0.07,0.06,0.05,0,0.11,0.08,0.08,0.04,0.04,0.03,0.03
1991/8/23,169.08,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/24,168.56,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/25,168.04,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/26,167.52,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/27,167.22,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/28,166.89,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/29,166.59,0,0,0,0,0,0,0,0.04,0.03,0.09,0.06,0.06,0.05,0,0.1,0.07,0.07,0.04,0.04,0.03,0.03
1991/8/30,166.27,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/8/31,166,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/1,165.21,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/2,165.15,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/3,164.74,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/4,164.48,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/5,164.48,0,0,0,0,0,0,0,0.04,0.02,0.08,0.05,0.05,0.04,0,0.1,0.07,0.07,0.04,0.04,0.03,0.02
1991/9/6,164.45,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/7,164.56,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/8,164.42,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/9,164.39,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/10,164.39,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/11,164.43,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/12,164.52,0,0,0,0,0,0,0,0.04,0.02,0.08,0.05,0.05,0.04,0,0.1,0.07,0.06,0.04,0.03,0.03,0.02
1991/9/13,164.52,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/14,164.52,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/15,164.6,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/16,164.53,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/17,164.53,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/18,164.56,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/19,164.58,0,0,0,0,0,0,0,0.04,0.02,0.08,0.05,0.05,0.04,0,0.1,0.07,0.07,0.04,0.03,0.03,0.02
1991/9/20,164.95,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/21,164.48,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/22,164.46,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/23,164.5,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/24,164.47,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/25,164.45,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/26,164.43,0,0,0,0,0,0,0,0.04,0.02,0.08,0.05,0.06,0.04,0,0.1,0.07,0.07,0.04,0.03,0.04,0.02
1991/9/27,164.42,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/28,164.52,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/29,164.66,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/9/30,164.68,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/1,164.61,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/2,164.59,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/3,164.57,0,0,0,0,0,0,0,0.04,0.02,0.08,0.06,0.06,0.04,0,0.1,0.07,0.07,0.03,0.03,0.04,0
1991/10/4,164.66,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/5,164.6,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/6,164.67,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/7,164.86,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/8,164.6,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/9,164.57,0,0,0,0,0,0,0,0.03,0.02,0.08,0.05,0.06,0.03,0,0.1,0.08,0.07,0.03,0.03,0.03,0.02
1991/10/10,164.53,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/11,164.49,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/12,164.6,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/13,164.56,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/14,164.61,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/15,164.48,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/16,164.44,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/17,164.45,0,0,0,0,0,0,0,0.03,0.02,0.08,0.06,0.06,0.03,0,0.1,0.08,0.07,0.03,0.03,0.04,0
1991/10/18,164.47,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/19,164.49,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/20,164.42,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/21,164.47,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/22,164.62,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/23,164.63,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/24,164.5,0,0,0,0,0,0,0,0.03,0.02,0.08,0.06,0.06,0.04,0,0.1,0.08,0.07,0.03,0.03,0.04,0.02
1991/10/25,164.51,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1991/10/26,164.51,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
