日付,貯水位,揚圧力_No.4,変形量,変形量特徴量1,変形量特徴量2_WL,変形量特徴量2_temp,揚圧力_No.4特徴量1
2003/11/1,218.19,0.741851852,-14.2,0.841004213,-0.322928161,0.699954159,45.45470086
2003/11/2,218.15,0.743333333,-14.2,0.841541419,-0.321491891,0.700777536,45.49782632
2003/11/3,218.36,0.744814815,-14.3,0.842066853,-0.320947397,0.701134933,45.53639371
2003/11/4,218.41,0.746296296,-14.3,0.842642611,-0.320976332,0.701249178,45.57417686
2003/11/5,217.98,0.747777778,-14,0.843369521,-0.319988383,0.701813849,45.62159313
2003/11/6,217.47,0.749259259,-14.2,0.84413916,-0.320118632,0.701814061,45.67973745
2003/11/7,217.16,0.750740741,-14.3,0.845160655,-0.319062333,0.702671755,45.74381723
2003/11/8,217.9,0.752222222,-14.1,0.84581686,-0.319089903,0.702660592,45.79240959
2003/11/9,218.01,0.753703704,-13.8,0.846255863,-0.319186251,0.702493545,45.83861154
2003/11/10,217.56,0.755185185,-13.8,0.847108019,-0.319366043,0.702442615,45.89308271
2003/11/11,218.01,0.756666667,-13.6,0.84804893,-0.319151897,0.702746457,45.93873058
2003/11/12,218.94,0.758148148,-13.2,0.848829152,-0.320262776,0.702362441,45.96748663
2003/11/13,219.62,0.75962963,-13,0.849479957,-0.320338945,0.702591521,45.98468699
2003/11/14,220.2,0.761111111,-12.7,0.850107782,-0.319711029,0.702920691,45.99271955
2003/11/15,220.7,0.762592593,-12.4,0.850521519,-0.320215779,0.702680546,45.99346862
2003/11/16,220.77,0.764074074,-12.6,0.850838539,-0.319769415,0.70266172,45.99416112
2003/11/17,220.81,0.765555556,-12.4,0.851083332,-0.319611292,0.702485054,45.99525399
2003/11/18,220.57,0.767037037,-12.3,0.85128996,-0.319063314,0.70242107,46.00081231
2003/11/19,220.16,0.768518519,-12.4,0.851446404,-0.318675237,0.702337322,46.01289938
2003/11/20,219.72,0.77,-12.6,0.851556947,-0.318181499,0.702279809,46.03140923
2003/11/21,219.44,0.772413793,-13,0.851813952,-0.318077657,0.70218621,46.05376677
2003/11/22,220.18,0.774827586,-12.6,0.852146838,-0.317165808,0.702429893,46.06710876
2003/11/23,222.17,0.777241379,-12.2,0.852219038,-0.315894215,0.702632495,46.06266892
2003/11/24,222.71,0.779655172,-11.8,0.852239083,-0.314546295,0.702560089,46.05027063
2003/11/25,222.88,0.782068966,-11.4,0.852263875,-0.313988875,0.70238635,46.03828086
2003/11/26,224.89,0.784482759,-10.5,0.852217938,-0.314463355,0.701465498,46.01050298
2003/11/27,225.64,0.786896552,-10,0.85231391,-0.313898222,0.700349008,45.98009868
2003/11/28,225.82,0.789310345,-9.8,0.852332592,-0.314182846,0.698915851,45.95220287
2003/11/29,225.79,0.791724138,-10,0.852366543,-0.314745013,0.69762921,45.92826039
2003/11/30,226.05,0.794137931,-10.4,0.852270928,-0.314825946,0.696261879,45.90635073
2003/12/1,226.41,0.796551724,-10.3,0.852325025,-0.314132061,0.695150289,45.88617586
2003/12/2,226.41,0.798965517,-10.1,0.85246653,-0.31419789,0.694510222,45.86961061
2003/12/3,226.26,0.80137931,-10,0.852518054,-0.31398231,0.694336651,45.85697393
2003/12/4,226.02,0.803793103,-9.9,0.852502797,-0.314060269,0.694508,45.84808253
2003/12/5,225.64,0.806206897,-9.9,0.852426796,-0.315788904,0.695097951,45.84265077
2003/12/6,225.23,0.80862069,-10,0.852312568,-0.315954039,0.695871645,45.83994997
2003/12/7,225.34,0.811034483,-10,0.852068835,-0.316347513,0.696706491,45.83894533
2003/12/8,225.8,0.813448276,-9.6,0.851836808,-0.31731899,0.69748228,45.83972562
2003/12/9,225.84,0.815862069,-9.5,0.851608362,-0.318510483,0.698218192,45.84235562
2003/12/10,225.67,0.818275862,-9.5,0.851393705,-0.318634079,0.698766837,45.84633659
2003/12/11,225.36,0.820689655,-9.6,0.851177313,-0.319581039,0.699420615,45.85088255
2003/12/12,224.99,0.823103448,-9.7,0.850951805,-0.319794294,0.700006278,45.85516412
2003/12/13,225.07,0.825517241,-9.6,0.85074517,-0.320713701,0.700631087,45.86027071
2003/12/14,225.52,0.827931034,-9.4,0.850577783,-0.320114166,0.700915501,45.86790401
2003/12/15,225.89,0.830344828,-9.2,0.850440559,-0.319943913,0.70114689,45.87810805
2003/12/16,226.15,0.832758621,-9,0.850289961,-0.319378353,0.701309042,45.89056209
2003/12/17,226.23,0.835172414,-8.9,0.850071147,-0.31977598,0.70171871,45.90421846
2003/12/18,226.29,0.837586207,-8.9,0.849806307,-0.318968458,0.702024482,45.91886536
2003/12/19,227.43,0.84,-8.2,0.849514468,-0.318321916,0.702134288,45.94346644
2003/12/20,228.34,0.841142857,-7.5,0.849266068,-0.317843842,0.702155493,45.97640931
2003/12/21,228.59,0.842285714,-7.2,0.848990304,-0.31700841,0.702068445,45.94424855
2003/12/22,228.83,0.843428571,-7,0.848715608,-0.316201421,0.701939648,45.98347765
2003/12/23,229.47,0.844571429,-6.6,0.848520877,-0.316393202,0.702079501,46.02965319
2003/12/24,229.69,0.845714286,-6.5,0.848361471,-0.316302553,0.70200894,46.07888216
2003/12/25,229.89,0.846857143,-6.3,0.848212021,-0.31567198,0.701718968,46.13104124
2003/12/26,230.17,0.848,-5.9,0.848150867,-0.31581846,0.701730268,46.18706
2003/12/27,230.4,0.849142857,-5.5,0.848161904,-0.315954677,0.701875153,46.24650427
2003/12/28,230.68,0.850285714,-5.2,0.84828498,-0.316190038,0.701907257,46.31002857
2003/12/29,230.92,0.851428571,-4.9,0.84849897,-0.316439995,0.701926118,46.37728036
2003/12/30,232.14,0.852571429,-3.9,0.849100242,-0.31665771,0.701788856,46.46009843
2003/12/31,232.48,0.853714286,-3.4,0.849774599,-0.316833465,0.701699246,46.54831582
2004/1/1,232.71,0.854857143,-3.3,0.85052674,-0.317067455,0.702302523,46.6406851
2004/1/2,233.05,0.856,-2.9,0.851420428,-0.317047714,0.702003121,46.73870185
2004/1/3,233.35,0.857142857,-2.6,0.852331515,-0.317398764,0.702275239,46.84197212
2004/1/4,233.59,0.858285714,-2.3,0.853322269,-0.316469595,0.700948615,46.94979378
2004/1/5,233.58,0.859428571,-2.1,0.854145951,-0.316906188,0.701267304,47.05878082
2004/1/6,233.5,0.860571429,-2,0.854913868,-0.317296974,0.701588664,47.16787613
2004/1/7,233.28,0.861714286,-2,0.855558836,-0.316786826,0.700588373,47.27495192
2004/1/8,233.05,0.862857143,-2.1,0.856152319,-0.316361063,0.699188059,47.3796794
2004/1/9,232.8,0.864,-2.2,0.856715818,-0.316326839,0.698980244,47.48157298
2004/1/10,232.6,0.865142857,-2.2,0.85720343,-0.316173105,0.69870394,47.58120638
2004/1/11,232.44,0.866285714,-2.3,0.857699762,-0.316522107,0.698869046,47.67904086
2004/1/12,232.22,0.867428571,-2.5,0.858207757,-0.316536698,0.698694468,47.77397983
2004/1/13,231.97,0.868571429,-2.5,0.858670818,-0.316842498,0.698887509,47.86536608
2004/1/14,231.74,0.869714286,-2.7,0.859152204,-0.316983857,0.698820465,47.95334588
2004/1/15,231.54,0.870857143,-2.7,0.859525266,-0.317403515,0.69921239,48.03825212
2004/1/16,231.6,0.872,-2.7,0.859984428,-0.317785393,0.699419076,48.12437306
2004/1/17,231.65,0.873142857,-2.5,0.860446917,-0.317684388,0.699210765,48.21151501
2004/1/18,231.72,0.874285714,-2.3,0.860903379,-0.318054863,0.699406381,48.30000568
2004/1/19,231.94,0.875428571,-2.2,0.861531302,-0.318145848,0.69931437,48.39251903
2004/1/20,231.84,0.876571429,-2.3,0.862166401,-0.31851846,0.700011979,48.48328558
2004/1/21,231.55,0.877714286,-2.4,0.862787074,-0.318347175,0.69941224,48.53365455
2004/1/22,231.28,0.878857143,-2.6,0.863360666,-0.318468059,0.699543487,48.58332802
2004/1/23,231.04,0.88,-2.7,0.86394813,-0.318434996,0.699502494,48.63266781
2004/1/24,230.79,0.878214286,-2.9,0.864479207,-0.318591638,0.69945468,48.68114351
2004/1/25,230.6,0.876428571,-3,0.864977195,-0.318641177,0.699377135,48.729341
2004/1/26,230.49,0.874642857,-3,0.865484973,-0.318325902,0.699065201,48.77880164
2004/1/27,230.22,0.872857143,-3.1,0.865952657,-0.317726927,0.698558969,48.82636393
2004/1/28,229.93,0.871071429,-3.4,0.866427731,-0.317699526,0.698432027,48.8684749
2004/1/29,229.64,0.869285714,-3.5,0.866783692,-0.318001536,0.698546549,48.90673788
2004/1/30,229.34,0.8675,-3.7,0.86714476,-0.318276415,0.698901416,48.93966757
2004/1/31,229.05,0.865714286,-3.9,0.867524282,-0.318319849,0.698999311,48.9696494
2004/2/1,228.75,0.863928571,-4.1,0.867913951,-0.318479427,0.69920007,48.9981693
2004/2/2,228.44,0.862142857,-4.2,0.868259896,-0.318376745,0.69913465,49.02458295
2004/2/3,228.15,0.860357143,-4.4,0.868551106,-0.318497466,0.699210619,49.0484307
2004/2/4,227.85,0.858571429,-4.6,0.868845137,-0.318604995,0.69927755,49.06690921
2004/2/5,227.51,0.856785714,-4.7,0.869118811,-0.318415305,0.699697798,49.08599705
2004/2/6,227.22,0.855,-4.9,0.869503855,-0.318366551,0.699764154,49.10721933
2004/2/7,226.97,0.853214286,-4.9,0.869801195,-0.318509664,0.699821051,49.13120493
2004/2/8,226.71,0.851428571,-5.1,0.870052154,-0.318391558,0.69979363,49.15625894
2004/2/9,226.39,0.849642857,-5.3,0.870270466,-0.317977641,0.699770657,49.18125413
2004/2/10,225.98,0.847857143,-5.4,0.870408567,-0.317875618,0.699860709,49.20440169
2004/2/11,225.59,0.846071429,-5.5,0.870450048,-0.317418026,0.699961969,49.22493649
2004/2/12,225.25,0.844285714,-5.8,0.870507541,-0.317236612,0.700222415,49.24542522
2004/2/13,224.83,0.8425,-6,0.870475186,-0.317117626,0.700551238,49.26355048
2004/2/14,224.41,0.840714286,-6.2,0.87043547,-0.317086826,0.701140409,49.28077807
2004/2/15,224.12,0.838928571,-6.3,0.87031887,-0.316861227,0.701876885,49.29749154
2004/2/16,224.01,0.837142857,-6.3,0.870159127,-0.316538981,0.702210116,49.31020934
2004/2/17,223.88,0.835357143,-6.4,0.870014693,-0.316094147,0.702572121,49.32134184
2004/2/18,223.77,0.833571429,-6.4,0.869845868,-0.315607246,0.703035486,49.33077504
2004/2/19,223.6,0.831785714,-6.5,0.869646111,-0.315337223,0.70347726,49.33826746
2004/2/20,223.38,0.83,-6.5,0.869345444,-0.314624847,0.704329782,49.34293447
2004/2/21,223.2,0.832307692,-6.7,0.869033514,-0.313924916,0.705223004,49.34120534
2004/2/22,223.39,0.834615385,-6.6,0.868636419,-0.313135922,0.706653135,49.33773886
2004/2/23,224.38,0.836923077,-6.1,0.868144836,-0.312233409,0.70805633,49.3370787
2004/2/24,225.53,0.839230769,-5.4,0.867736792,-0.311285037,0.709780358,49.34127177
2004/2/25,225.48,0.841538462,-5.4,0.867463907,-0.310409187,0.711221055,49.34233628
2004/2/26,225.45,0.843846154,-5.4,0.867192916,-0.309102005,0.712981735,49.34041078
2004/2/27,225.71,0.846153846,-5.2,0.866857538,-0.307846933,0.714599323,49.33773821
2004/2/28,225.65,0.848461538,-5.1,0.866460152,-0.306492278,0.716339083,49.331258
2004/2/29,225.89,0.850769231,-5,0.866036349,-0.305070712,0.718664583,49.32362949
2004/3/1,225.66,0.853076923,-5.1,0.86558836,-0.303904438,0.721602538,49.30964401
2004/3/2,225.23,0.855384615,-5.2,0.865094846,-0.30244922,0.723716456,49.28710462
2004/3/3,224.72,0.857692308,-5.4,0.86458906,-0.30146675,0.726305329,49.25440289
2004/3/4,224.21,0.86,-5.5,0.863980052,-0.300350715,0.728622891,49.21018204
2004/3/5,224.09,0.862307692,-5.5,0.86320547,-0.299067711,0.731158167,49.15841696
2004/3/6,223.35,0.864615385,-5.7,0.862330596,-0.297826208,0.733512669,49.09003253
2004/3/7,222.76,0.866923077,-6.2,0.861590631,-0.296428998,0.736134449,49.00605715
2004/3/8,222.17,0.869230769,-6.4,0.860754779,-0.295118567,0.738786487,48.90538564
2004/3/9,221.66,0.871538462,-6.8,0.860210055,-0.294039217,0.740597568,48.79233667
2004/3/10,221.18,0.873846154,-6.9,0.859763486,-0.293568748,0.743149078,48.66429904
2004/3/11,220.81,0.876153846,-7.1,0.85939871,-0.292484343,0.745584542,48.52042589
2004/3/12,222.4,0.878461538,-6.4,0.858890921,-0.291321706,0.748875854,48.39631805
2004/3/13,222.69,0.880769231,-6.1,0.858269475,-0.290000696,0.751883733,48.27083314
2004/3/14,222.59,0.883076923,-6.1,0.857689169,-0.28888957,0.755173903,48.13662338
2004/3/15,222.28,0.885384615,-6.3,0.857220961,-0.287806117,0.758391565,47.98913235
2004/3/16,221.89,0.887692308,-6.3,0.856677256,-0.286557681,0.761651713,47.82475824
2004/3/17,221.58,0.89,-6.3,0.856118716,-0.285416997,0.764578012,47.64717433
2004/3/18,224.62,0.9,-5,0.855695134,-0.284245331,0.768681265,47.51177532
2004/3/19,226.95,0.91,-3.4,0.855256214,-0.282656072,0.773258005,47.41164982
2004/3/20,227.03,0.92,-3.3,0.854793959,-0.280997311,0.778084301,47.29087938
2004/3/21,226.69,0.93,-3.5,0.854388344,-0.279419349,0.783409557,47.15412926
2004/3/22,226.38,0.94,-3.7,0.854031067,-0.2777739,0.788641832,47.00144638
2004/3/23,225.93,0.95,-4.1,0.853830049,-0.275696899,0.794104355,46.82536996
2004/3/24,225.7,0.96,-4.3,0.853773925,-0.273182615,0.798990468,46.63108181
2004/3/25,225.88,0.97,-4.2,0.853658663,-0.270845014,0.804647631,46.4368669
2004/3/26,226.16,0.98,-4.1,0.853517144,-0.26878707,0.810698484,46.24873267
2004/3/27,226.42,0.99,-3.7,0.85323573,-0.266391057,0.816734967,46.06580826
2004/3/28,226.31,1,-3.8,0.852912698,-0.264211391,0.82241025,45.86471638
2004/3/29,226.72,1.01,-3.5,0.852732021,-0.26213551,0.82685395,45.65601941
2004/3/30,227.79,1.02,-3.1,0.852789708,-0.260354993,0.831835572,45.49727128
2004/3/31,229.42,1.03,-2.3,0.853077328,-0.257920179,0.837565366,45.43328347
2004/4/1,231.06,1.04,-0.8,0.853390998,-0.256169469,0.842997183,45.4461708
2004/4/2,231.63,1.05,-0.1,0.853832018,-0.25558194,0.847830192,45.45390342
2004/4/3,232.41,1.06,0.4,0.85456328,-0.254609333,0.852031407,45.48881711
2004/4/4,232.97,1.07,1,0.855462825,-0.253474477,0.855943332,45.53131603
2004/4/5,233.14,1.08,1.3,0.856078258,-0.252851197,0.859231246,45.54464178
2004/4/6,233.36,1.09,1.5,0.856767508,-0.252245579,0.863046194,45.54700852
2004/4/7,233.96,1.1,1.4,0.857896285,-0.250644689,0.866182095,45.57280513
2004/4/8,234.85,1.11,2.3,0.859048009,-0.249964795,0.868393279,45.6073338
2004/4/9,235.45,1.12,2.9,0.860109269,-0.249390745,0.86994463,45.59802185
2004/4/10,235.74,1.13,2.8,0.86148093,-0.248750611,0.871358784,45.49353897
2004/4/11,235.53,1.14,2.7,0.862736008,-0.248787134,0.871459126,45.33037358
2004/4/12,235.6,1.15,2.5,0.8638778,-0.248025768,0.872962037,45.13446459
2004/4/13,235.63,1.16,2.3,0.864791678,-0.248023581,0.873178845,44.86715156
2004/4/14,235.72,1.17,2.4,0.865357323,-0.247753104,0.873746832,44.49747548
2004/4/15,235.61,1.18,2.3,0.865727681,-0.247254907,0.874563881,44.0570176
2004/4/16,235.6,1.19,2.4,0.86568914,-0.246942803,0.874985658,43.55753918
2004/4/17,235.72,1.2,2.1,0.865822178,-0.247602074,0.874082251,43.04987829
2004/4/18,235.59,1.21,2.5,0.865196163,-0.24763259,0.874472191,42.51558291
2004/4/19,235.6,1.22,2.2,0.864884504,-0.248017108,0.874023841,41.98768937
2004/4/20,235.84,1.23,1.7,0.865106418,-0.248687356,0.872095707,41.46445898
2004/4/21,235.69,1.24,2,0.8653407,-0.249310653,0.870829958,40.92193478
2004/4/22,235.65,1.25,2.1,0.865796409,-0.250367454,0.868661454,40.39025855
2004/4/23,235.74,1.244444444,1.6,0.86651237,-0.251297105,0.86663716,39.91871284
2004/4/24,235.88,1.238888889,2.3,0.866664758,-0.251487404,0.866148568,39.49893884
2004/4/25,235.65,1.233333333,2.7,0.866186209,-0.251435678,0.866594335,39.08790824
2004/4/26,235.59,1.227777778,2.7,0.865524002,-0.251578428,0.866819066,38.69280459
2004/4/27,235.73,1.222222222,2.5,0.865147757,-0.250736658,0.868225662,38.34687626
2004/4/28,236.21,1.216666667,2.6,0.865120194,-0.249836678,0.869549888,38.05891606
2004/4/29,236.24,1.211111111,2.5,0.864918138,-0.249422055,0.870427963,37.78261154
2004/4/30,236.17,1.205555556,2.4,0.864393841,-0.249360146,0.871350592,37.51762234
2004/5/1,236.17,1.2,1.7,0.864667225,-0.248899061,0.871964935,37.26961235
2004/5/2,236.05,1.194444444,1.7,0.86505506,-0.24833936,0.872444076,37.03779895
2004/5/3,235.98,1.188888889,1.7,0.865101982,-0.24728113,0.873659276,36.8139475
2004/5/4,235.95,1.183333333,0.9,0.865141909,-0.247552187,0.873228852,36.59694176
2004/5/5,236.05,1.177777778,1.2,0.865049885,-0.247810915,0.873041182,36.40124616
2004/5/6,235.85,1.172222222,1,0.864804008,-0.247450281,0.873918395,36.21137156
2004/5/7,235.87,1.166666667,0.7,0.864631455,-0.247445759,0.874091024,36.03944463
2004/5/8,235.79,1.161111111,0.7,0.864262603,-0.247280535,0.874927926,35.87421002
2004/5/9,235.54,1.155555556,0.1,0.864401475,-0.247767156,0.873907793,35.71200435
2004/5/10,235.47,1.15,-0.4,0.864861803,-0.247860028,0.873354436,35.56789429
2004/5/11,235.65,1.144444444,-0.3,0.865477214,-0.247883396,0.873033933,35.45143073
2004/5/12,235.98,1.138888889,0.2,0.865990416,-0.247742003,0.873383014,35.36686937
2004/5/13,235.94,1.133333333,-0.2,0.866690576,-0.246566341,0.875038728,35.29670112
2004/5/14,236.2,1.127777778,-0.3,0.867490824,-0.246471642,0.875327101,35.2522716
2004/5/15,236.2,1.122222222,0,0.868111783,-0.246694361,0.874801752,35.21692591
2004/5/16,235.94,1.116666667,-0.5,0.868740605,-0.246800397,0.874286739,35.18078644
2004/5/17,235.67,1.111111111,-0.8,0.869407736,-0.246847417,0.874433662,35.14408169
2004/5/18,235.81,1.105555556,-0.9,0.870210427,-0.246912482,0.874286937,35.12275011
2004/5/19,235.72,1.1,-1.3,0.870996443,-0.246782178,0.874531148,35.10657399
2004/5/20,235.5,1.094444444,-1.8,0.871723602,-0.247006395,0.874006034,35.08858442
2004/5/21,235.47,1.088888889,-1.8,0.872395576,-0.24707659,0.873900926,35.07614065
2004/5/22,235.91,1.083333333,-1.1,0.873144105,-0.247130333,0.873537991,35.08446284
2004/5/23,235.84,1.077777778,-1.2,0.873866878,-0.247160762,0.873315165,35.09728073
2004/5/24,235.7,1.072222222,-1.6,0.874594788,-0.247517267,0.872467986,35.11970641
2004/5/25,235.48,1.066666667,-1.6,0.875152037,-0.24745645,0.873138301,35.15457546
2004/5/26,235.62,1.061111111,-1.2,0.875644658,-0.247299425,0.87371708,35.21888747
2004/5/27,235.42,1.055555556,-2,0.87617149,-0.246608305,0.874807687,35.30899356
2004/5/28,235.11,1.05,-3.1,0.876637877,-0.246105974,0.875874396,35.40067224
2004/5/29,234.78,1.0475,-3.4,0.876994006,-0.245947341,0.876104447,35.49203818
2004/5/30,234.57,1.045,-3.7,0.877312857,-0.24572817,0.876332377,35.58657101
2004/5/31,234.5,1.0425,-4.2,0.877665528,-0.245648487,0.876281909,35.68743946
2004/6/1,235.49,1.04,-3.2,0.878264975,-0.245599562,0.87574961,35.82294437
2004/6/2,235.54,1.0375,-3.2,0.878858134,-0.245626047,0.875481076,35.96818978
2004/6/3,235.31,1.035,-3.4,0.879443891,-0.245592695,0.875518003,36.11492085
2004/6/4,234.94,1.0325,-3.9,0.879997734,-0.245781515,0.875078732,36.25949168
2004/6/5,234.47,1.03,-4.7,0.880466285,-0.245785129,0.874309016,36.40087371
2004/6/6,233.92,1.0275,-5.5,0.880714524,-0.246066931,0.873748195,36.5390695
2004/6/7,233.35,1.025,-6,0.880837261,-0.246157202,0.873636259,36.66790422
2004/6/8,232.99,1.0225,-6,0.880998706,-0.246048981,0.873081122,36.79237825
2004/6/9,232.97,1.02,-5.9,0.881292562,-0.245815425,0.873119032,36.91623971
2004/6/10,232.6,1.0175,-6.8,0.881499566,-0.245943625,0.872670844,37.03058867
2004/6/11,232.09,1.015,-7,0.881793426,-0.246001398,0.872643572,37.13204743
2004/6/12,231.81,1.0125,-7.3,0.882204387,-0.246113739,0.872764747,37.22485515
2004/6/13,231.22,1.01,-7.9,0.882599288,-0.246405993,0.872893899,37.30337015
2004/6/14,230.71,1.0075,-8,0.883042464,-0.246360311,0.87271804,37.36992135
2004/6/15,230.08,1.005,-8.5,0.883392189,-0.246534325,0.872521715,37.42142099
2004/6/16,229.43,1.0025,-9.1,0.883675928,-0.246772583,0.872159398,37.45761936
2004/6/17,228.77,1,-9.5,0.883928755,-0.246710773,0.872139997,37.47729675
2004/6/18,228.06,1.001714286,-10.3,0.884239255,-0.246342542,0.872235833,37.47583943
2004/6/19,227.57,1.003428571,-10.7,0.884675207,-0.246185537,0.872132335,37.45968351
2004/6/20,227.31,1.005142857,-10.9,0.885136898,-0.246154643,0.871847482,37.43385076
2004/6/21,228.74,1.006857143,-10.5,0.885353395,-0.246640016,0.871222089,37.43098484
2004/6/22,229.61,1.008571429,-10.4,0.885583584,-0.247751369,0.86985431,37.44261923
2004/6/23,230.44,1.010285714,-9.9,0.886019075,-0.249098577,0.868017183,37.46585997
2004/6/24,230.47,1.012,-10.4,0.88617956,-0.25004284,0.866088457,37.48434035
2004/6/25,229.81,1.013714286,-10.8,0.886038932,-0.250924815,0.864318209,37.48532884
2004/6/26,228.77,1.015428571,-11.1,0.885684986,-0.251692975,0.863029801,37.46308539
2004/6/27,228.4,1.017142857,-11.2,0.885279702,-0.252326975,0.861908152,37.43119633
2004/6/28,227.29,1.018857143,-12,0.884593109,-0.253107503,0.86128031,37.37804025
2004/6/29,226.08,1.020571429,-12.6,0.883905249,-0.253729552,0.860951884,37.30430639
2004/6/30,223.84,1.022285714,-13.8,0.883438995,-0.254011891,0.860995676,37.19795158
2004/7/1,221.88,1.024,-14.2,0.883442861,-0.254056942,0.861077459,37.04695972
2004/7/2,221.55,1.025714286,-14.5,0.883304486,-0.254164735,0.861143067,36.87333319
2004/7/3,221.47,1.027428571,-14.6,0.8830814,-0.254329479,0.861359749,36.68891704
2004/7/4,221.51,1.029142857,-14.8,0.882774487,-0.255167789,0.861774029,36.50396491
2004/7/5,221.57,1.030857143,-14.9,0.882512273,-0.255500602,0.862216798,36.32904633
2004/7/6,221.57,1.032571429,-15.4,0.881921359,-0.256180339,0.862762694,36.14635272
2004/7/7,221.49,1.034285714,-15.7,0.881202241,-0.257288669,0.86363165,35.95969475
2004/7/8,221.32,1.036,-16,0.88015726,-0.258165194,0.864616709,35.76060732
2004/7/9,221.16,1.037714286,-16.2,0.878904687,-0.259745357,0.865751835,35.54933692
2004/7/10,221.06,1.039428571,-16.6,0.877468289,-0.260651504,0.866605483,35.33158543
2004/7/11,221.63,1.041142857,-16.3,0.876297681,-0.261363078,0.866988404,35.14273558
2004/7/12,221.31,1.042857143,-15.6,0.875764247,-0.261556833,0.867111116,34.94691368
2004/7/13,221.11,1.044571429,-15.3,0.875601999,-0.261728377,0.867258969,34.74878083
2004/7/14,221.35,1.046285714,-15.3,0.875481583,-0.262091937,0.867493121,34.55787449
2004/7/15,221.52,1.048,-15.1,0.875427004,-0.26213442,0.867515219,34.36867584
2004/7/16,221.27,1.049714286,-15.4,0.875138162,-0.262396557,0.867745692,34.16579258
2004/7/17,221.87,1.051428571,-15.4,0.874652466,-0.263501796,0.868423271,33.97529616
